Country,Birth Rate,Business Tax Rate,log10_CO2 Emissions,Days to Start Business,Ease of Business,log10_Energy Usage,log10_GDP,Health Exp % GDP,log10_Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,log10_Population Total,Population Urban,log10_Tourism Inbound,log10_Tourism Outbound,ISO Code,cluster_label
Gambia,0.043680000000000004,43.850874405845694,2.5219293976203665,30.888609364580404,159.3919749326671,2.3758666532263004,8.893236847557748,0.04498666666666666,1.3533607292951497,355.53505103866644,0.054479999999999994,0.07200000000000001,0.28696,58.73333333333333,56.213333333333345,0.5533333333333333,6.192780918440456,0.5435466666666667,7.869015647156713,6.951259882841219,GMB,1
Georgia,0.013346666666666668,28.707148671766962,3.9175421304288554,10.597600474821357,120.02982640416425,3.565310890761984,9.96064561389782,0.09030666666666667,2.2668586669191018,358.12898734726826,0.01856,0.17200000000000001,0.17833333333333332,77.02666666666667,69.68,0.6106666666666667,6.644480365873763,0.5270533333333334,8.688331998336784,8.459797399556482,GEO,3
Germany,0.0082,45.89958416262461,5.811897895273712,23.61681697522632,90.30908220305705,5.514300192175264,12.487873749623079,0.11029333333333333,3.6149059587750076,205.83719801231945,0.0037600000000000003,0.7279999999999999,0.06823962346800849,82.32,77.05333333333333,1.0626666666666666,7.913536324446108,0.7390399999999999,10.648055507886363,10.948271685282679,DEU,0
Ghana,0.03290666666666667,34.307855086080004,3.8978902262123603,15.397742101915245,126.2162298516775,3.9629001271187865,10.32153985153602,0.05512000000000001,1.6978754330812613,245.286316124602,0.05658666666666667,0.045333333333333344,0.2338803685133196,60.70666666666667,58.74666666666666,0.47200000000000003,7.358279890614156,0.49088000000000004,8.88870234450796,8.798523746532226,GHA,1
Greece,0.010013333333333334,46.55113400389983,4.893909858661357,25.963926697701766,109.93965483612801,4.456951552623233,11.415756513057735,0.09433333333333332,3.3423221873700415,242.22025295092934,0.0045066666666666675,0.364,0.062020555006425115,82.53333333333333,77.45333333333333,1.0413333333333332,7.045870075346177,0.7540133333333334,10.136761125895676,9.486381758263969,GRC,0
Greenland,0.015213333333333332,44.27847854997462,2.7807824519022484,24.70062523794569,83.60526017919861,1.83217150979876,9.240704076480784,0.06173348931777085,3.3666445912967133,116.4884972625591,0.0033918172366858043,0.5773333333333334,0.09115717298690387,72.36018972375787,67.59398423328358,0.8853333333333334,4.753518142623817,0.8372533333333333,8.795745348141121,8.10567025452981,GRL,2
Grenada,0.019000000000000003,43.77493892145616,2.3780792045879218,18.410312250012264,110.47152294922702,1.8687340993141355,8.85931951062766,0.06250666666666665,2.6368453739465196,140.8762750179815,0.012133333333333333,0.22533333333333333,0.10352000000000001,74.32,69.46666666666667,0.7626666666666666,5.016510815385769,0.35792,8.02193540588325,7.023272279836675,GRD,2
Guam,0.018626666666666666,37.478519069893764,2.8787362063720896,13.558339584110113,84.0458545205043,2.0925663672897077,9.503187428385926,0.06254363247308481,3.344280683041617,126.36552508027793,0.0036316656126706417,0.47333333333333333,0.09037634490973943,80.09333333333333,74.8,0.9434383137630843,5.201813325448309,0.9386,8.488647542438867,8.312999886270907,GUM,2
Guatemala,0.03336000000000001,38.865455731728964,4.164266412919095,35.27839533960626,128.00832405371023,3.994882707196439,10.538416738712062,0.06782666666666667,2.2378531755646662,324.97512013006803,0.030879999999999998,0.09866666666666668,0.13809333333333335,73.89333333333335,66.89333333333335,0.896,7.130922068891661,0.48296,9.008900235433234,8.836739690378742,GTM,3
Guinea,0.039066666666666666,48.10345551348509,3.0453803631445377,39.30427171776304,170.9562251287322,3.3052619410674726,9.613255726494522,0.05912,1.3730860733115442,395.12172380592824,0.07829333333333334,0.0,0.21837547498599078,54.65333333333333,53.53333333333333,0.23185854731286307,7.010937641385086,0.33891999999999994,6.6766672934790705,7.5565235735666,GIN,1
Guinea-Bissau,0.03936,47.56047774128254,2.3835076292467314,16.64586727356051,170.098576775518,2.390094573891534,8.841883329052488,0.06097333333333333,1.4500798000227724,204.75761738427673,0.09021333333333331,0.0,0.18462659562927083,54.38666666666666,51.82666666666667,0.2819523421534024,6.177708655585617,0.4312933333333334,6.95760388828906,7.406577648057085,GNB,1
Guyana,0.02176,37.650668708765814,3.1048433050868596,33.11034836121242,138.04953150428904,2.875213623020291,9.20407116804099,0.05842666666666667,2.07503370092911,281.3500004424905,0.03390666666666667,0.1795586376600363,0.1464933333333333,68.16000000000001,62.266666666666666,0.5319999999999999,5.888919285527091,0.2829333333333333,7.709892859223827,7.743238097836493,GUY,1
Haiti,0.02766666666666667,39.7805157088304,3.4304218453682056,40.34701188000839,170.13700815185084,3.425041806397777,9.744207134254028,0.06128,1.545363484137621,195.39061500840555,0.06365333333333333,0.08666666666666667,0.23632000000000003,62.559999999999995,59.05333333333332,0.2773333333333333,6.981448882684847,0.48135999999999995,8.1975435639374,8.504245034209928,HTI,1
Honduras,0.027773333333333334,42.213284879952454,3.9938328989240524,31.428299617675254,130.54005914645808,3.6725658000278183,10.10567421755413,0.08217333333333335,2.1545828293970652,295.81117303286413,0.02352,0.11066666666666668,0.18989333333333336,74.70666666666666,69.83999999999999,0.6600000000000001,6.861260402649578,0.5016533333333334,8.726244780680362,8.554642639104516,HND,3
Hong Kong,0.010720000000000002,24.23043132958058,4.5820239216528815,8.00920250487567,25.888710702903197,4.1443395348032075,11.321568847365022,0.07562212913253166,3.483987156776887,82.73437086834943,0.0034244688233354454,0.632,0.05678666666666667,85.68,79.53333333333333,1.6680000000000001,6.841125861734323,1.0,10.28856730746697,10.193767545432285,HKG,0
Hungary,0.009533333333333333,53.87048073904199,4.802780681911352,19.638905894396935,117.32478333076598,4.410138280685858,11.065214817557536,0.07910666666666667,2.9620120156960477,303.47076045665636,0.006626666666666666,0.5239999999999999,0.09453333333333333,77.77333333333333,69.86666666666666,1.0586666666666666,7.001685099664242,0.6770666666666666,9.747597626794576,9.446906198534464,HUN,3
Iceland,0.014653333333333332,27.5254536113235,3.198501302979919,6.277926403861246,25.835926362979908,3.668570753350539,10.142635358185107,0.09504,3.632758935672901,138.9844196049256,0.0022,0.8786666666666666,0.14098666666666668,83.52000000000001,80.17333333333333,1.0546666666666666,5.48984972812775,0.93328,8.817730786725622,8.878478896804028,ISL,0
India,0.022306666666666666,38.09788041356606,5.98701253577302,35.01476971526179,148.83593766549407,5.703827628091333,12.068938117803793,0.04025333333333334,1.6081438125968464,261.4446652028545,0.05105333333333333,0.045333333333333344,0.112,66.49333333333333,63.333333333333336,0.3373333333333333,9.066837766076894,0.30114666666666673,10.014529407019664,9.967569657569898,IND,3
Indonesia,0.020440000000000003,36.194238553705546,5.483736647074825,47.46214215083015,133.30991592933813,5.196400643244481,11.667199331357006,0.027893333333333332,1.7442802382806555,348.1614853603156,0.030346666666666668,0.06400000000000002,0.14181333333333335,71.52000000000001,67.52,0.572,8.366746043921873,0.4799333333333333,9.819142242343764,9.82308386706025,IDN,3
"Iran, Islamic Republic of",0.018653333333333334,43.75172127747617,5.636049410850294,20.42255867174126,137.78805323576827,5.227870898349539,11.467528206359708,0.06037333333333333,2.4243108917484353,351.02929791534086,0.019093333333333337,0.128,0.12591186160213877,74.11999999999999,70.70666666666668,0.45866666666666667,7.859602893888646,0.6913066666666668,9.272125078753396,9.771974532754175,IRN,3
Iraq,0.03322666666666667,29.533226835605983,5.027432676406617,36.94117307184818,146.03942906956235,4.495003479266852,10.971691600602737,0.03558666666666666,1.9256749821820123,323.0376572092143,0.031520000000000006,0.024000000000000004,0.16001939118755854,72.48,66.02666666666667,0.4912866825695782,7.464657006550505,0.6891599999999999,8.698183946839144,8.817919868194371,IRQ,3
Ireland,0.015933333333333334,25.85337601161172,4.635076877410674,14.632639037022592,60.72305159671348,4.152132789245076,11.316330093762472,0.08310666666666666,3.5967568393609235,99.0765228790428,0.004000000000000001,0.5853333333333333,0.05235043439691931,82.08,77.6,1.06,6.639807088780557,0.6118533333333335,9.88754550150548,9.821394636457615,IRL,0
Isle of Man,0.014258386728245384,44.870289453079415,3.0492241973448118,34.0529767159184,79.79929264984858,2.3072595973274774,9.272815628251262,0.04634615257335745,2.9012587547189708,108.95844691553906,0.0086543823904798,0.38396382719868405,0.10803214741109085,77.4327328842331,70.24530689083063,0.9280732871519157,4.914923904490083,0.5195066666666667,8.521975902653706,7.824891418984508,IMN,2
Israel,0.021493333333333333,34.05465781532972,4.784813375150168,20.00153644871704,76.39627155128477,4.329881248242925,11.265516102737896,0.07589333333333334,3.2645407217547624,227.7164721772675,0.004053333333333334,0.4973333333333333,0.06724,82.93333333333332,80.72000000000001,1.1786666666666668,6.862097835692614,0.9167333333333333,9.652455625930896,9.634341478822636,ISR,0
Italy,0.009533333333333333,33.87053070230224,5.630822624366126,11.470727082487901,86.46700278956466,5.237039461476164,12.282933551171485,0.08890666666666666,3.4580778460206525,298.0310229424664,0.0036666666666666666,0.436,0.05433333333333334,84.53333333333333,78.93333333333334,1.3880000000000001,7.767810215491193,0.68044,10.609552677665572,10.478917516174358,ITA,0
Jamaica,0.016159999999999997,44.072772557354824,3.863322818366132,12.862578405749527,130.33892658430614,3.53142831006741,10.090751239158234,0.05048,2.358127578455897,372.6711386520272,0.01684,0.21466666666666667,0.18176,75.05333333333333,69.58666666666666,0.9093333333333333,6.426120423722883,0.5329200000000001,9.293655862267865,8.410192318761196,JAM,3
Japan,0.008679999999999998,50.5703684620292,5.978908409695847,23.702800562399673,86.97059286593498,5.6927012069271425,12.6946298725864,0.08914666666666667,3.53699799074929,317.14242803150944,0.002546666666666667,0.7280000000000001,0.017,85.78666666666666,79.2,0.8720000000000001,8.105993361452779,0.8807466666666667,10.104770807434024,10.59603188420046,JPN,0
Jordan,0.029386666666666665,31.456732988534196,4.444810523626421,19.912553604330036,115.64617370563444,3.8682333498513297,10.276574311186254,0.08986666666666666,2.456754239176718,167.06984692573886,0.01904,0.21733333333333335,0.08862666666666667,74.6,71.53333333333333,0.8226666666666667,6.758109854955255,0.8184666666666666,9.439061488208361,8.989876710093187,JOR,3
Kazakhstan,0.02077333333333333,37.98968745088894,5.199747467982083,21.4086144564579,121.06238767231936,4.7402610586200336,10.978344533182328,0.039893333333333336,2.3860575201304948,256.22561725067476,0.023839999999999997,0.18266666666666667,0.2721229157626222,72.85333333333332,62.413333333333334,0.928,7.197964944820734,0.5421600000000001,9.03487914175844,9.11212757925799,KAZ,3
Kenya,0.037586666666666664,47.57276090709653,3.9005295919715346,40.77602281412415,168.75708265007157,4.190045705366143,10.411306307668006,0.04453333333333333,1.4787840039301166,368.11291683093003,0.056466666666666665,0.12000000000000002,0.15228,58.733333333333334,55.97333333333334,0.3813333333333333,7.58391203166357,0.22677333333333335,9.090522664761732,8.26500597050935,KEN,1
Kiribati,0.0242,33.962696937848946,1.797551221393559,28.809797608181302,127.19394718081475,1.2956555441698638,8.096745282117832,0.10948,2.1530519620653004,163.92878103602473,0.04901333333333333,0.06400000000000002,0.12226381661162967,69.90666666666668,64.33333333333333,0.05733333333333334,4.9736252889712365,0.43677333333333335,7.116685093863203,6.9374049206025825,KIR,2
"Korea, Democratic People's Republic of",0.01492,35.25861890383997,4.713767215274696,30.267293313499742,133.3009299659647,4.272935469734817,10.725413957043473,0.05057373726904168,1.9935262042055213,272.1188411400975,0.026453333333333336,0.09495101253604726,0.1444748100252449,72.01333333333334,65.01333333333334,0.14362613382907544,7.382860849307725,0.6001333333333333,8.819980228178062,8.950528655392995,PRK,3
"Korea, Republic of",0.009506666666666667,32.39570222613941,5.734595331834558,14.596734172835761,85.5702061051269,5.359579651058143,11.985031154825041,0.0648,3.072919106121095,267.21714091100176,0.0041866666666666675,0.7613333333333333,0.060586666666666664,82.93333333333334,76.28,0.9333333333333333,7.688943235941911,0.8152666666666667,10.069122666163258,10.261496284283007,KOR,0
Kosovo,0.019146666666666666,24.469976850318226,3.4984386898773807,50.86423712528164,119.42084195018029,3.3635497399156624,9.681133320115123,0.054730786479824725,1.9976747949229292,160.1516130153127,0.026788753995449183,0.04233730431829625,0.1364718464011173,71.58666666666667,67.25333333333333,0.16214198682900346,6.242587921462809,0.5083394717792676,8.462671220949114,8.140206057570749,XKX,1
Kuwait,0.02118666666666667,10.956065892934594,4.8767828740523536,34.28,125.37023186240135,4.445543178903063,11.015044275277242,0.02692,3.0160565667940875,98.09698548683896,0.009733333333333333,0.43066666666666664,0.06449333333333333,74.92,72.98666666666666,0.9480000000000002,6.422210849282112,0.9822666666666667,8.726949097708703,9.811858789744514,KWT,0
Kyrgyzstan,0.0242,37.69243459730153,3.758965829926166,15.969355727187382,113.52075213374523,3.4384534640519027,9.578634196759527,0.06317333333333333,1.6598058267487736,203.55118542523707,0.030440000000000002,0.14133333333333334,0.26026666666666665,72.92,64.88,0.6240000000000001,6.725186481134928,0.35311999999999993,8.43391104748305,8.342392489445821,KGZ,1
Lao People's Democratic Republic,0.02844,34.71673299217919,3.32570219226349,38.67133403676873,147.807830021539,3.7110532216797623,9.665667402519343,0.036893333333333334,1.4348914483891126,343.2402142328226,0.06445333333333333,0.045333333333333344,0.24671003093922622,67.04,64.42666666666666,0.35600000000000004,6.785909224836314,0.30378666666666665,8.361708119668235,7.6210294968160825,LAO,1
Latvia,0.009733333333333335,37.010791714136964,3.940746454932876,16.92215461098142,103.79685595951787,3.7327864706195246,10.332990815176554,0.06445333333333333,2.792993297799835,289.1694633615013,0.00972,0.564,0.08938666666666666,77.77333333333333,67.33333333333334,0.9386666666666666,6.335637849286858,0.6779066666666668,8.84172510573959,8.86423352495574,LVA,3
Lebanon,0.013826666666666664,31.834051375276694,4.316472752473883,24.941428378355244,119.4157002790843,3.811725675231794,10.4599765747587,0.07954666666666667,2.7383310076984384,176.3220894853885,0.010626666666666666,0.28800000000000003,0.1004,80.21333333333332,76.12000000000002,0.46666666666666673,6.614011844324937,0.8689199999999999,9.767768035446435,9.569579408283039,LBN,0
Lesotho,0.028533333333333334,22.162027171348367,2.18235027118512,47.03053109662271,150.66743675356548,2.499389123059594,9.207000300242866,0.09102666666666667,1.8643532931299203,388.8427778843757,0.07978666666666667,0.0,0.12816,46.25333333333333,45.89333333333333,0.34,6.29452244553836,0.2355733333333333,7.449793123757644,8.410100377669712,LSO,1
Liberia,0.03864,42.23149333376902,2.8926586151860922,32.59831205747185,168.41138247104317,3.139298214289881,8.947083193231723,0.11463999999999999,1.4164301669762733,179.62994396411705,0.07258666666666666,0.0,0.1543866666666667,58.22666666666666,56.42666666666667,0.252,6.5593552667774535,0.46964,7.813621962143545,7.807183736676189,LBR,1
Libya,0.02229333333333333,27.890586309029423,4.735695342483353,30.5988891676245,124.39659578741968,4.245966170456333,10.720707431740152,0.033106666666666666,2.4587518259526737,182.60783113972147,0.016986666666666664,0.054666666666666676,0.06171999999999999,76.09333333333333,72.39999999999999,1.0373333333333334,6.764534361228177,0.7729733333333333,8.299514779206545,9.102286492412738,LBY,3
Liechtenstein,0.010440000000000001,50.57515192137018,2.609941843138544,21.37814189376015,81.53068266087136,2.021385407923614,9.4827492961579,0.054605178606610606,3.18322033026834,163.39236905381802,0.005756857554787731,0.7280000000000001,0.09112814752315755,84.0,79.10666666666665,0.8666666666666667,4.5493945230646435,0.14605333333333329,8.07859662148368,7.178291557208374,LIE,2
Lithuania,0.010373333333333335,45.01321864942384,4.0384481669337395,25.484837977831692,94.87903793503689,3.953120596553999,10.509775139532481,0.06546666666666666,2.799195040534953,176.33818559826747,0.0068133333333333344,0.49866666666666665,0.07488574184628541,78.32,66.72,1.3733333333333333,6.504871229519529,0.6672666666666668,9.022620312614517,8.938492508295225,LTU,0
Luxembourg,0.011573333333333331,22.928467357577976,3.84724020715373,24.935951187109666,70.4710620415394,3.6141030887168313,10.649250321508116,0.07404000000000001,3.8377360673217678,94.28486073310154,0.0024000000000000002,0.7720000000000001,0.0784816962079267,82.79999999999998,77.45333333333333,1.3453333333333333,5.688261598191207,0.8757333333333334,9.591726900999586,9.506520248580927,LUX,0
Macao,0.0088,26.128136599639838,3.16852727799372,30.61583242327351,67.08379006583881,3.461633526025492,10.280662591316958,0.07117202324094335,3.4405265624696155,138.6036343820363,0.004069394867603426,0.47333333333333333,0.06208,81.55999999999999,76.94666666666667,1.736,5.70123751926094,1.0,10.19763057069367,8.950180811594363,MAC,0
Madagascar,0.03661333333333334,40.60632943254508,3.365375593568525,18.00843724127257,161.92831714575172,3.7976022898977413,9.858571646215324,0.04594666666666666,1.2263343747352389,231.28979890095258,0.04938666666666666,0.0,0.4148266666666667,63.69333333333332,60.85333333333333,0.2066666666666667,7.294047827479435,0.30526666666666663,8.455860297100228,7.9722969173640985,MDG,1
Malawi,0.04162666666666667,31.5172245551132,2.9932546346468762,39.89498924421546,150.91835458059688,3.6179317983433066,9.579311419148135,0.07942666666666667,1.3285490152797292,241.7108110433093,0.06292,0.0,0.31521333333333335,51.45333333333334,51.34666666666667,0.13333333333333333,7.145658174460271,0.15312,7.657896667966015,7.931370147180863,MWI,1
Malaysia,0.018546666666666663,35.07147948113857,5.307093345387595,23.9328527434231,121.83937100056713,4.819804927729419,11.285820937088488,0.036693333333333335,2.4178829659514873,180.57667041729735,0.007093333333333334,0.5466666666666667,0.056960000000000004,76.46666666666667,71.92000000000002,0.9546666666666666,7.432389553723557,0.6881066666666666,10.160703408936168,9.812475505032523,MYS,0
Maldives,0.021840000000000002,14.485382657780853,2.9355944172899,11.118263276630953,77.41264166810447,2.8618802578261864,9.190771629959963,0.07,2.5392622852088613,148.76482243846485,0.01556,0.20666666666666667,0.1216,76.54666666666667,74.30666666666666,1.1013333333333333,5.494218138486462,0.37002666666666667,9.062348066345297,8.187387063174878,MDV,2
Mali,0.047880000000000006,48.85615070984897,2.825515216450287,23.18453861154811,159.69928544857848,3.831371310652704,9.856298502117648,0.06541333333333334,1.5643885202367227,277.29488606515434,0.09018666666666665,0.0,0.1922660337805998,52.440000000000005,52.92,0.364,7.112739517267814,0.3412133333333333,8.30427849948852,8.22742800742869,MLI,1
Malta,0.009746666666666666,34.08577466292083,3.372993932999946,34.01050510718347,79.47285426108535,2.9315173486374877,9.856474460343852,0.08536,3.17329457633401,155.50349379071102,0.0058,0.5079999999999999,0.05313333333333334,82.26666666666667,77.78666666666666,0.94,5.611444069047922,0.9415600000000001,9.053507528312467,8.51796599015322,MLT,2
Marshall Islands,0.032301357082487284,56.22543173591451,1.9790563213237882,16.999999999999996,115.07112069611851,1.4789060431594219,8.174896230916262,0.1745866666666667,2.7210861238583366,128.0,0.032253333333333335,0.045333333333333344,0.17463014443784383,75.86176055079046,70.26188798043067,0.0,4.718339846466502,0.7064533333333334,6.600505315035063,5.528762881871361,MHL,2
Mauritania,0.03597333333333333,40.69526511466279,3.274475957022314,30.02234389476435,164.3003493503227,3.3931067545356743,9.461542327499867,0.053133333333333324,1.5898204580671458,158.19941222074115,0.07206666666666667,0.012000000000000002,0.2013066666666667,62.266666666666666,59.266666666666666,0.5453333333333333,6.528266320854414,0.5494133333333334,8.12364895487006,8.208218380285986,MRT,1
Mauritius,0.01329333333333333,26.860399124166907,3.5563818788469037,19.288065566575714,84.67868368813218,3.3418389521561007,9.911702423456397,0.0472,2.4997263306046715,165.3223990275479,0.013706666666666667,0.2386666666666667,0.14738666666666667,76.41333333333334,69.2,0.7786666666666667,6.100718555942242,0.41087999999999997,9.153476134902785,8.552272588282808,MUS,2
Mexico,0.020666666666666667,50.96046159921365,5.629307191428368,24.95332408910163,133.38877116314302,5.241307111921804,11.987188135257664,0.05962666666666667,2.724123554345579,441.46596960097605,0.015546666666666665,0.24933333333333335,0.07133333333333333,78.58666666666666,73.8,0.6026666666666667,8.058415739471723,0.7707600000000002,10.09789193476535,9.958561581274076,MEX,3
"Micronesia, Federated States of",0.02512,58.62817628042718,2.1220176161172635,16.0,135.5842989275292,1.6209840663503898,8.435383055084742,0.12172000000000001,2.4958361857526543,128.1918394092735,0.03474666666666667,0.15333333333333335,0.14958666666666665,69.03999999999999,67.54666666666665,0.23023717627081677,5.020520412139291,0.22300000000000003,7.456548243758568,6.896911243761749,FSM,2
"Moldova, Republic of",0.012000000000000002,36.56732426785894,3.805121172186168,18.89848378303561,123.36221674090213,3.5837947631849256,9.637030876425477,0.10630666666666665,2.104061444643537,223.22588415501383,0.017053333333333334,0.23333333333333336,0.18566666666666665,72.16000000000001,64.37333333333333,0.56,6.5537960389114,0.4511066666666667,8.270926693474822,8.403301916241533,MDA,3
Monaco,0.015669394641457758,34.581735008345625,2.3619741874506954,19.105432491152285,69.7367247358979,3.463485396117226,9.704813504034526,0.04004,3.749421813861007,99.9013557234227,0.0034533333333333334,0.6799999999999999,0.06724358182937197,79.18997838501345,73.75091023463854,0.632,4.548685489393817,1.0,8.784575359285585,8.03013401805287,MCO,2
Mongolia,0.021679999999999998,31.298694668829064,4.018875221155741,15.691267337041431,117.20314233180352,3.505489503601953,9.633206923770205,0.06110666666666667,1.9978763496636174,206.5080013510121,0.03322666666666666,0.08620321358631686,0.23892,69.94666666666667,62.21333333333334,0.636,6.419135665245547,0.6510666666666667,8.396725305494867,8.38130029365389,MNG,3
Montenegro,0.012453333333333335,27.91152846262223,3.2876265232045605,19.16254502110989,116.02476761315526,2.9921148657808514,9.499067372987769,0.07545333333333333,2.582805949448841,335.0808579976722,0.007813333333333334,0.3606691807317921,0.10254650547927467,76.53333333333333,71.64000000000001,1.463089235346028,5.790899212100195,0.6253066666666667,8.822207742640936,7.925225777669774,MNE,2
Morocco,0.02116,48.77616009229065,4.806511659318815,14.50208245121573,131.97723435316823,4.178598297304346,10.874359456723129,0.05617333333333333,2.1310245486025376,332.49673522158844,0.032146666666666664,0.31333333333333335,0.15570481922106186,71.32,67.96,0.716,7.4904450410513626,0.56516,9.832411935600707,9.155633292423488,MAR,3
Mozambique,0.04204,36.791374999062306,3.321640021663552,27.045493497413577,151.23605675037598,3.9580568988850042,9.925669131861143,0.06151999999999999,1.3632991281362579,228.49296945501936,0.08078666666666666,0.0,0.19014666666666666,49.666666666666664,47.49333333333334,0.18000000000000002,7.351830330135313,0.30508,8.244336375568244,8.312683674280084,MOZ,1
Myanmar,0.01848,42.42773661921282,4.014003614445848,39.73302010389394,155.23414973100242,4.157847635336111,9.911811082505418,0.020066666666666667,0.9500705411970937,194.79006620579375,0.04712,0.0,0.15808,66.10666666666667,62.02666666666666,0.012000000000000002,7.708472623196487,0.30260000000000004,8.033589156939092,7.7151380932157565,MMR,1
Namibia,0.02808,26.01618879274141,3.5418741293578524,50.70455880679468,163.4396504263177,3.212987350634671,9.930001559517946,0.07468000000000001,2.476676370197282,313.39683628260195,0.04153333333333333,0.054666666666666676,0.11220000000000001,62.10666666666667,57.08,0.5640000000000001,6.323866604489739,0.39250666666666667,8.64740781917679,8.105780941238788,NAM,1
Nepal,0.02552,33.10047088503089,3.7670083920381527,29.030250048630897,142.75422842943786,3.988295823090344,10.06250763114858,0.05754666666666667,1.4024524372660057,349.213586268349,0.04150666666666667,0.03466666666666667,0.09404502807019215,67.04,64.92,0.21333333333333335,7.415764339752117,0.16054666666666667,8.455593759927742,8.538050378716205,NPL,1
Netherlands,0.01136,40.659975468580264,5.13837015298869,8.845210153335238,73.26411071500083,4.895559045229675,11.85083643690283,0.11112000000000001,3.6790559712141837,186.07036106746116,0.004280000000000001,0.8253333333333335,0.029039999999999996,82.25333333333333,78.03999999999999,1.1106666666666667,7.216488793404076,0.8478533333333333,10.253981131777191,10.274866406237264,NLD,0
New Caledonia,0.016906666666666667,42.378902391390824,3.407964950197914,28.245889298928113,84.29048103986867,3.3482592233182857,9.33876671530809,0.06111948435099031,3.139799576479462,173.36163120354806,0.006011384087972174,0.3706666666666667,0.14172462167486585,79.53333333333333,72.38666666666667,0.7333333333333333,5.384044905516172,0.6575466666666667,8.176644790735496,8.190766352202887,NCL,2
New Zealand,0.014306666666666665,35.51489776714445,4.548090652211517,7.055521597114364,80.86695884482133,4.244691791716723,11.088945554058766,0.09245333333333333,3.4063712622246864,176.0070938912982,0.005200000000000001,0.7133333333333333,0.07169333333333333,82.32,78.28,0.9626666666666668,6.627636273274822,0.8610133333333335,9.683925568841984,9.429448258503559,NZL,0
Nicaragua,0.024720000000000002,46.99003079676926,3.78969658826782,40.25662503512728,138.78842589518726,3.514466226852679,9.888555643604548,0.07009333333333334,1.9735735495707785,227.34218718970303,0.02421333333333333,0.054666666666666676,0.13149333333333335,76.02666666666667,69.81333333333333,0.4906666666666667,6.751627528059407,0.5662933333333334,8.429209925170126,8.401225234268841,NIC,3
